run_id,key,value,step,timestamp
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,0,1667667282
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,1,1667667283
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,2,1667667283
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,3,1667667283
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,4,1667667284
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,5,1667667284
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,6,1667667284
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,7,1667667285
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,8,1667667285
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,9,1667667285
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,10,1667667286
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,11,1667667286
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,12,1667667287
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,13,1667667287
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,14,1667667287
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,8,15,1667667288
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,170,16,1667667288
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,185,17,1667667288
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,82,18,1667667289
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,73,19,1667667289
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,75,20,1667667289
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,62,21,1667667290
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,56,22,1667667290
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,13,23,1667667290
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,16,24,1667667291
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,4,25,1667667291
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,4,26,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,4,27,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,4,28,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,29,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,30,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,31,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,6,32,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,2,33,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,34,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,35,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,36,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,37,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,38,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,39,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,40,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,41,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,42,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,43,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,0,44,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,1,45,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,7,46,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,7,47,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,4,48,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,8,49,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,6,50,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,6,51,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,2,52,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,4,53,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,5,54,1667667298
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,9,55,1667667298
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,5,56,1667667298
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,8,57,1667667298
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,8,58,1667667298
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,8,59,1667667299
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,3,60,1667667299
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,6,61,1667667299
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,4,62,1667667299
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,6,63,1667667299
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,6,64,1667667300
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,7,65,1667667300
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,5,66,1667667300
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,10,67,1667667300
4db2d94a16094a6c812e2a5201a6dcdb,Source Correct Rank,11,68,1667667300
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,0,1667667282
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,1,1667667283
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,2,1667667283
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,3,1667667283
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,4,1667667284
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,5,1667667284
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,1,6,1667667284
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,7,1667667285
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,8,1667667285
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,9,1667667285
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,10,1667667286
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,11,1667667286
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,12,1667667287
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,13,1667667287
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,14,1667667287
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,15,1667667288
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,34,16,1667667288
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,20,17,1667667288
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,18,1667667289
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,19,1667667289
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,2,20,1667667289
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,21,1667667290
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,22,1667667290
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,4,23,1667667290
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,4,24,1667667291
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,25,1667667291
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,26,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,27,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,28,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,29,1667667292
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,30,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,31,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,32,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,33,1667667293
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,34,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,35,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,36,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,37,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,38,1667667294
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,39,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,40,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,41,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,42,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,43,1667667295
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,44,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,45,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,2,46,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,3,47,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,48,1667667296
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,3,49,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,3,50,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,2,51,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,52,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,53,1667667297
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,0,54,1667667298
4db2d94a16094a6c812e2a5201a6dcdb,Target Correct Rank,2,55,1667667298
