run_id,key,value,step,timestamp
31e1362369a8443a92a295c60768894b,Correct prime,0,0,0
31e1362369a8443a92a295c60768894b,Correct prime,0.008355335332453251,1,1
31e1362369a8443a92a295c60768894b,Correct prime,-0.005228767171502113,2,2
31e1362369a8443a92a295c60768894b,Correct prime,0.005357027519494295,3,3
31e1362369a8443a92a295c60768894b,Correct prime,0.01894628442823887,4,4
31e1362369a8443a92a295c60768894b,Correct prime,0.07749446481466293,5,5
31e1362369a8443a92a295c60768894b,Correct prime,0.06754336506128311,6,6
31e1362369a8443a92a295c60768894b,Correct prime,0.055976271629333496,7,7
31e1362369a8443a92a295c60768894b,Correct prime,0.0883466899394989,8,8
31e1362369a8443a92a295c60768894b,Correct prime,0.14728710055351257,9,9
31e1362369a8443a92a295c60768894b,Correct prime,0.1920997053384781,10,10
31e1362369a8443a92a295c60768894b,Correct prime,0.18696671724319458,11,11
31e1362369a8443a92a295c60768894b,Correct prime,0.17664295434951782,12,12
31e1362369a8443a92a295c60768894b,Correct prime,0.16575296223163605,13,13
31e1362369a8443a92a295c60768894b,Correct prime,0.1585698425769806,14,14
31e1362369a8443a92a295c60768894b,Correct prime,0.15213187038898468,15,15
31e1362369a8443a92a295c60768894b,Correct prime,0.16010615229606628,16,16
31e1362369a8443a92a295c60768894b,Correct prime,0.18099375069141388,17,17
31e1362369a8443a92a295c60768894b,Correct prime,0.24072982370853424,18,18
31e1362369a8443a92a295c60768894b,Correct prime,0.283596396446228,19,19
31e1362369a8443a92a295c60768894b,Correct prime,0.3240537643432617,20,20
31e1362369a8443a92a295c60768894b,Correct prime,0.339654803276062,21,21
31e1362369a8443a92a295c60768894b,Correct prime,0.46818143129348755,22,22
31e1362369a8443a92a295c60768894b,Correct prime,0.670308530330658,23,23
31e1362369a8443a92a295c60768894b,Correct prime,0.8645341396331787,24,24
31e1362369a8443a92a295c60768894b,Correct prime,1.0501354932785034,25,25
31e1362369a8443a92a295c60768894b,Correct prime,1.2262933254241943,26,26
31e1362369a8443a92a295c60768894b,Correct prime,1.3768644332885742,27,27
31e1362369a8443a92a295c60768894b,Correct prime,1.4944475889205933,28,28
31e1362369a8443a92a295c60768894b,Correct prime,1.593004822731018,29,29
31e1362369a8443a92a295c60768894b,Correct prime,1.6898566484451294,30,30
31e1362369a8443a92a295c60768894b,Correct prime,1.7558294534683228,31,31
31e1362369a8443a92a295c60768894b,Correct prime,1.8545109033584595,32,32
31e1362369a8443a92a295c60768894b,Correct prime,1.9581626653671265,33,33
31e1362369a8443a92a295c60768894b,Correct prime,2.0058114528656006,34,34
31e1362369a8443a92a295c60768894b,Correct prime,2.0205276012420654,35,35
31e1362369a8443a92a295c60768894b,Correct prime,2.0785915851593018,36,36
31e1362369a8443a92a295c60768894b,Correct prime,2.045762777328491,37,37
31e1362369a8443a92a295c60768894b,Correct prime,2.042362689971924,38,38
31e1362369a8443a92a295c60768894b,Correct prime,2.109670877456665,39,39
31e1362369a8443a92a295c60768894b,Prime Max,0,0,0
31e1362369a8443a92a295c60768894b,Prime Max,0.12449661642313004,1,1
31e1362369a8443a92a295c60768894b,Prime Max,0.37950754165649414,2,2
31e1362369a8443a92a295c60768894b,Prime Max,0.4913445711135864,3,3
31e1362369a8443a92a295c60768894b,Prime Max,0.6288204789161682,4,4
31e1362369a8443a92a295c60768894b,Prime Max,0.724090576171875,5,5
31e1362369a8443a92a295c60768894b,Prime Max,0.9347208142280579,6,6
31e1362369a8443a92a295c60768894b,Prime Max,1.1237210035324097,7,7
31e1362369a8443a92a295c60768894b,Prime Max,1.1455905437469482,8,8
31e1362369a8443a92a295c60768894b,Prime Max,1.114973783493042,9,9
31e1362369a8443a92a295c60768894b,Prime Max,1.11190927028656,10,10
