run_id,key,value,step,timestamp
43afe573bdd4477785d4d61de6b6a488,Correct prime,0,0,0
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.008355335332453251,1,1
43afe573bdd4477785d4d61de6b6a488,Correct prime,-0.004834074527025223,2,2
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.005416112951934338,3,3
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.018579229712486267,4,4
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.07537955045700073,5,5
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.06824016571044922,6,6
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.05809972062706947,7,7
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.08837809413671494,8,8
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.14322717487812042,9,9
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.18419180810451508,10,10
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.1856534630060196,11,11
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.18256069719791412,12,12
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.1786716729402542,13,13
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.17702388763427734,14,14
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.17570488154888153,15,15
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.18387773633003235,16,16
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.20042629539966583,17,17
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.2350800633430481,18,18
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.24010637402534485,19,19
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.25023362040519714,20,20
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.2420506626367569,21,21
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.30399155616760254,22,22
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.4400510787963867,23,23
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.6541460752487183,24,24
43afe573bdd4477785d4d61de6b6a488,Correct prime,0.8659653067588806,25,25
43afe573bdd4477785d4d61de6b6a488,Correct prime,1.0790523290634155,26,26
43afe573bdd4477785d4d61de6b6a488,Correct prime,1.240470051765442,27,27
43afe573bdd4477785d4d61de6b6a488,Correct prime,1.4355506896972656,28,28
43afe573bdd4477785d4d61de6b6a488,Correct prime,1.6216052770614624,29,29
43afe573bdd4477785d4d61de6b6a488,Correct prime,1.7902909517288208,30,30
43afe573bdd4477785d4d61de6b6a488,Correct prime,1.9193905591964722,31,31
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.016754150390625,32,32
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.15739369392395,33,33
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.293959140777588,34,34
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.4152212142944336,35,35
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.509172201156616,36,36
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.5848803520202637,37,37
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.675638437271118,38,38
43afe573bdd4477785d4d61de6b6a488,Correct prime,2.783132791519165,39,39
43afe573bdd4477785d4d61de6b6a488,Prime Max,0,0,0
43afe573bdd4477785d4d61de6b6a488,Prime Max,0.12449661642313004,1,1
43afe573bdd4477785d4d61de6b6a488,Prime Max,0.38448387384414673,2,2
43afe573bdd4477785d4d61de6b6a488,Prime Max,0.5094975233078003,3,3
43afe573bdd4477785d4d61de6b6a488,Prime Max,0.6643902063369751,4,4
43afe573bdd4477785d4d61de6b6a488,Prime Max,0.7835023999214172,5,5
43afe573bdd4477785d4d61de6b6a488,Prime Max,1.0221295356750488,6,6
43afe573bdd4477785d4d61de6b6a488,Prime Max,1.2441399097442627,7,7
43afe573bdd4477785d4d61de6b6a488,Prime Max,1.3128913640975952,8,8
43afe573bdd4477785d4d61de6b6a488,Prime Max,1.3363362550735474,9,9
43afe573bdd4477785d4d61de6b6a488,Prime Max,1.3854728937149048,10,10
